review_id,platform,product_name,rating,review_text,review_length,verified_purchase,duplicate_phrase_score,reviewer_history,review_post_gap
R0152,Flipkart,Nike Revolution 6 Running Shoes,5,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.04,58,43
R0153,Myntra,Nike Revolution 6 Running Shoes,5,Very satisfied with the quality. The shoes provide great comfort during workouts and look stylish as well. Worth the money.,20,1,0.15,55,33
R0154,Myntra,Nike Revolution 6 Running Shoes,5,I have been using these shoes for daily running for over a month and they are extremely comfortable. The cushioning absorbs impact well and the fit is perfect.,28,1,0.03,162,50
R0155,Amazon,Nike Revolution 6 Running Shoes,5,Super super quality very very nice,6,0,0.72,1,0
R0156,Flipkart,Nike Revolution 6 Running Shoes,4,The sole grip is good and material feels durable.,9,1,0.27,12,57
R0157,Flipkart,Nike Revolution 6 Running Shoes,3,"Good quality for the price, but delivery took a bit longer.",11,1,0.19,29,18
R0158,Flipkart,Nike Revolution 6 Running Shoes,5,The shoes are comfortable and suitable for daily jogging.,9,1,0.12,111,47
R0159,Flipkart,Nike Revolution 6 Running Shoes,4,The shoes are comfortable and suitable for daily jogging.,9,1,0.2,111,49
R0160,Myntra,Nike Revolution 6 Running Shoes,5,Very satisfied with the quality. The shoes provide great comfort during workouts and look stylish as well. Worth the money.,20,1,0.13,23,24
R0161,Flipkart,Nike Revolution 6 Running Shoes,3,The shoes are comfortable and suitable for daily jogging.,9,1,0.26,103,46
R0162,Amazon,Nike Revolution 6 Running Shoes,4,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.28,121,15
R0163,Flipkart,Nike Revolution 6 Running Shoes,3,"Used these shoes for gym and outdoor running. Grip is good, no slipping issues, and feet don’t feel tired even after long use.",23,1,0.17,103,34
R0164,Flipkart,Nike Revolution 6 Running Shoes,5,Worth it worth it worth it,6,0,0.65,4,0
R0165,Flipkart,Nike Revolution 6 Running Shoes,4,Best shoes ever buy now,5,0,0.66,2,0
R0166,Amazon,Nike Revolution 6 Running Shoes,3,Overall satisfied with the purchase.,5,1,0.24,60,24
R0167,Amazon,Nike Revolution 6 Running Shoes,4,"Used these shoes for gym and outdoor running. Grip is good, no slipping issues, and feet don’t feel tired even after long use.",23,1,0.09,165,45
R0168,Flipkart,Nike Revolution 6 Running Shoes,3,Original Nike product with premium build quality. Highly recommended for people who run or walk regularly.,16,1,0.21,51,45
R0169,Amazon,Nike Revolution 6 Running Shoes,3,"Good quality for the price, but delivery took a bit longer.",11,1,0.25,56,41
R0170,Flipkart,Nike Revolution 6 Running Shoes,3,Decent running shoes for beginners.,5,1,0.05,101,12
R0171,Amazon,Nike Revolution 6 Running Shoes,5,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.01,153,58
R0172,Myntra,Nike Revolution 6 Running Shoes,5,"Nice fit and lightweight, works well for morning walks.",9,1,0.04,163,34
R0173,Myntra,Nike Revolution 6 Running Shoes,5,"Nice fit and lightweight, works well for morning walks.",9,1,0.17,118,29
R0174,Flipkart,Nike Revolution 6 Running Shoes,4,"Comfortable shoes, but cushioning could be slightly better.",8,1,0.05,10,44
R0175,Flipkart,Nike Revolution 6 Running Shoes,5,Loved it loved it loved it,6,0,0.87,4,0
R0176,Amazon,Nike Revolution 6 Running Shoes,5,Awesome awesome awesome,3,0,0.73,3,0
R0177,Amazon,Nike Revolution 6 Running Shoes,4,Awesome awesome awesome,3,0,0.63,3,2
R0178,Amazon,Nike Revolution 6 Running Shoes,3,"Used these shoes for gym and outdoor running. Grip is good, no slipping issues, and feet don’t feel tired even after long use.",23,1,0.2,44,6
R0179,Amazon,Nike Revolution 6 Running Shoes,4,Excellent product highly recommend,4,0,0.7,2,2
R0180,Myntra,Nike Revolution 6 Running Shoes,5,Original Nike product with premium build quality. Highly recommended for people who run or walk regularly.,16,1,0.23,50,25
R0181,Myntra,Nike Revolution 6 Running Shoes,3,"Used these shoes for gym and outdoor running. Grip is good, no slipping issues, and feet don’t feel tired even after long use.",23,1,0.04,138,35
R0182,Flipkart,Nike Revolution 6 Running Shoes,3,"Good quality for the price, but delivery took a bit longer.",11,1,0.1,19,17
R0183,Amazon,Nike Revolution 6 Running Shoes,5,Best shoes ever buy now,5,0,0.84,4,0
R0184,Amazon,Nike Revolution 6 Running Shoes,4,I have been using these shoes for daily running for over a month and they are extremely comfortable. The cushioning absorbs impact well and the fit is perfect.,28,1,0.19,102,60
R0185,Myntra,Nike Revolution 6 Running Shoes,5,Worth it worth it worth it,6,0,0.82,4,2
R0186,Flipkart,Nike Revolution 6 Running Shoes,3,"Nice fit and lightweight, works well for morning walks.",9,1,0.17,102,26
R0187,Myntra,Nike Revolution 6 Running Shoes,5,Loved it loved it loved it,6,0,0.86,1,1
R0188,Amazon,Nike Revolution 6 Running Shoes,5,Overall satisfied with the purchase.,5,1,0.18,179,25
R0189,Flipkart,Nike Revolution 6 Running Shoes,4,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.04,167,45
R0190,Amazon,Nike Revolution 6 Running Shoes,5,The shoes are comfortable and suitable for daily jogging.,9,1,0.04,68,44
R0191,Flipkart,Nike Revolution 6 Running Shoes,5,Amazing product best best best,5,0,0.8,3,0
R0192,Flipkart,Nike Revolution 6 Running Shoes,5,"Nice fit and lightweight, works well for morning walks.",9,1,0.18,62,28
R0193,Flipkart,Nike Revolution 6 Running Shoes,4,Amazing product best best best,5,0,0.93,2,2
R0194,Amazon,Nike Revolution 6 Running Shoes,5,Awesome awesome awesome,3,0,0.9,3,1
R0195,Flipkart,Nike Revolution 6 Running Shoes,5,Worth it worth it worth it,6,0,0.91,5,2
R0196,Flipkart,Nike Revolution 6 Running Shoes,5,Amazing product best best best,5,0,0.62,5,0
R0197,Flipkart,Nike Revolution 6 Running Shoes,4,Amazing product best best best,5,0,0.92,1,0
R0198,Flipkart,Nike Revolution 6 Running Shoes,5,Decent running shoes for beginners.,5,1,0.18,139,46
R0199,Amazon,Nike Revolution 6 Running Shoes,5,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.15,26,24
R0200,Flipkart,Nike Revolution 6 Running Shoes,4,"Used these shoes for gym and outdoor running. Grip is good, no slipping issues, and feet don’t feel tired even after long use.",23,1,0.21,11,29
R0201,Amazon,Nike Revolution 6 Running Shoes,4,Excellent product highly recommend,4,0,0.66,1,1
R0202,Myntra,Nike Revolution 6 Running Shoes,5,Best shoes ever buy now,5,0,0.85,3,2
R0203,Myntra,Nike Revolution 6 Running Shoes,4,Good product good product,4,0,0.63,5,0
R0204,Myntra,Nike Revolution 6 Running Shoes,4,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.28,93,17
R0205,Flipkart,Nike Revolution 6 Running Shoes,5,"Comfortable shoes, but cushioning could be slightly better.",8,1,0.27,171,49
R0206,Flipkart,Nike Revolution 6 Running Shoes,5,Decent running shoes for beginners.,5,1,0.21,16,32
R0207,Amazon,Nike Revolution 6 Running Shoes,5,"Nice fit and lightweight, works well for morning walks.",9,1,0.24,110,44
R0208,Flipkart,Nike Revolution 6 Running Shoes,3,"Good quality for the price, but delivery took a bit longer.",11,1,0.04,16,12
R0209,Amazon,Nike Revolution 6 Running Shoes,3,"Good quality for the price, but delivery took a bit longer.",11,1,0.21,17,7
R0210,Flipkart,Nike Revolution 6 Running Shoes,4,The sole grip is good and material feels durable.,9,1,0.01,161,53
R0211,Myntra,Nike Revolution 6 Running Shoes,5,Original Nike product with premium build quality. Highly recommended for people who run or walk regularly.,16,1,0.27,26,60
R0212,Myntra,Nike Revolution 6 Running Shoes,4,Good product good product,4,0,0.67,1,0
R0213,Myntra,Nike Revolution 6 Running Shoes,4,"Good quality for the price, but delivery took a bit longer.",11,1,0.03,175,18
R0214,Myntra,Nike Revolution 6 Running Shoes,3,"Nice fit and lightweight, works well for morning walks.",9,1,0.01,75,23
R0215,Amazon,Nike Revolution 6 Running Shoes,5,Original Nike product with premium build quality. Highly recommended for people who run or walk regularly.,16,1,0.15,83,44
R0216,Amazon,Nike Revolution 6 Running Shoes,4,I have been using these shoes for daily running for over a month and they are extremely comfortable. The cushioning absorbs impact well and the fit is perfect.,28,1,0.13,35,27
R0217,Flipkart,Nike Revolution 6 Running Shoes,4,"Good quality for the price, but delivery took a bit longer.",11,1,0.21,33,41
R0218,Myntra,Nike Revolution 6 Running Shoes,4,Decent running shoes for beginners.,5,1,0.06,23,5
R0219,Flipkart,Nike Revolution 6 Running Shoes,5,Awesome awesome awesome,3,0,0.94,5,1
R0220,Amazon,Nike Revolution 6 Running Shoes,4,Good product good product,4,0,0.93,2,1
R0221,Myntra,Nike Revolution 6 Running Shoes,3,I have been using these shoes for daily running for over a month and they are extremely comfortable. The cushioning absorbs impact well and the fit is perfect.,28,1,0.15,188,40
R0222,Amazon,Nike Revolution 6 Running Shoes,4,"Comfortable shoes, but cushioning could be slightly better.",8,1,0.28,200,10
R0223,Myntra,Nike Revolution 6 Running Shoes,3,"Nice fit and lightweight, works well for morning walks.",9,1,0.08,149,37
R0224,Amazon,Nike Revolution 6 Running Shoes,5,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.28,42,39
R0225,Myntra,Nike Revolution 6 Running Shoes,5,"Nice fit and lightweight, works well for morning walks.",9,1,0.16,125,47
R0226,Flipkart,Nike Revolution 6 Running Shoes,4,Excellent product highly recommend,4,0,0.84,3,2
R0227,Myntra,Nike Revolution 6 Running Shoes,3,The sole grip is good and material feels durable.,9,1,0.27,70,37
R0228,Flipkart,Nike Revolution 6 Running Shoes,5,The sole grip is good and material feels durable.,9,1,0.25,168,14
R0229,Myntra,Nike Revolution 6 Running Shoes,3,Very satisfied with the quality. The shoes provide great comfort during workouts and look stylish as well. Worth the money.,20,1,0.18,99,15
R0230,Amazon,Nike Revolution 6 Running Shoes,3,Very satisfied with the quality. The shoes provide great comfort during workouts and look stylish as well. Worth the money.,20,1,0.29,196,11
R0231,Myntra,Nike Revolution 6 Running Shoes,5,Awesome awesome awesome,3,0,0.94,3,2
R0232,Myntra,Nike Revolution 6 Running Shoes,4,Very nice shoes must buy,5,0,0.82,1,1
R0233,Myntra,Nike Revolution 6 Running Shoes,3,The shoes are comfortable and suitable for daily jogging.,9,1,0.12,121,49
R0234,Flipkart,Nike Revolution 6 Running Shoes,3,"Good quality for the price, but delivery took a bit longer.",11,1,0.08,198,30
R0235,Myntra,Nike Revolution 6 Running Shoes,5,"Used these shoes for gym and outdoor running. Grip is good, no slipping issues, and feet don’t feel tired even after long use.",23,1,0.21,160,52
R0236,Amazon,Nike Revolution 6 Running Shoes,5,Original Nike product with premium build quality. Highly recommended for people who run or walk regularly.,16,1,0.26,183,16
R0237,Flipkart,Nike Revolution 6 Running Shoes,4,"Nice fit and lightweight, works well for morning walks.",9,1,0.08,189,11
R0238,Amazon,Nike Revolution 6 Running Shoes,4,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.08,118,35
R0239,Myntra,Nike Revolution 6 Running Shoes,3,"Comfortable shoes, but cushioning could be slightly better.",8,1,0.16,179,60
R0240,Flipkart,Nike Revolution 6 Running Shoes,4,"Used these shoes for gym and outdoor running. Grip is good, no slipping issues, and feet don’t feel tired even after long use.",23,1,0.25,37,7
R0241,Flipkart,Nike Revolution 6 Running Shoes,5,Good product good product,4,0,0.78,1,2
R0242,Myntra,Nike Revolution 6 Running Shoes,4,Original Nike product with premium build quality. Highly recommended for people who run or walk regularly.,16,1,0,104,38
R0243,Amazon,Nike Revolution 6 Running Shoes,4,"Used these shoes for gym and outdoor running. Grip is good, no slipping issues, and feet don’t feel tired even after long use.",23,1,0.06,185,16
R0244,Myntra,Nike Revolution 6 Running Shoes,4,Original Nike product with premium build quality. Highly recommended for people who run or walk regularly.,16,1,0.11,24,21
R0245,Myntra,Nike Revolution 6 Running Shoes,5,The shoes are comfortable and suitable for daily jogging.,9,1,0.02,117,45
R0246,Flipkart,Nike Revolution 6 Running Shoes,5,The shoes are comfortable and suitable for daily jogging.,9,1,0.07,199,30
R0247,Flipkart,Nike Revolution 6 Running Shoes,3,"Used these shoes for gym and outdoor running. Grip is good, no slipping issues, and feet don’t feel tired even after long use.",23,1,0.14,52,13
R0248,Myntra,Nike Revolution 6 Running Shoes,5,Decent running shoes for beginners.,5,1,0.22,47,27
R0249,Myntra,Nike Revolution 6 Running Shoes,4,"Nice fit and lightweight, works well for morning walks.",9,1,0.23,176,13
R0250,Myntra,Nike Revolution 6 Running Shoes,4,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.08,106,48
R0251,Myntra,Nike Revolution 6 Running Shoes,4,"Comfortable shoes, but cushioning could be slightly better.",8,1,0,194,56
R0252,Myntra,Nike Revolution 6 Running Shoes,4,Best shoes ever buy now,5,0,0.71,4,1
R0253,Flipkart,Nike Revolution 6 Running Shoes,5,Best shoes ever buy now,5,0,0.9,1,0
R0254,Flipkart,Nike Revolution 6 Running Shoes,3,"Nice fit and lightweight, works well for morning walks.",9,1,0.19,13,47
R0255,Flipkart,Nike Revolution 6 Running Shoes,3,Very satisfied with the quality. The shoes provide great comfort during workouts and look stylish as well. Worth the money.,20,1,0.08,35,42
R0256,Flipkart,Nike Revolution 6 Running Shoes,5,Excellent product highly recommend,4,0,0.72,2,0
R0257,Myntra,Nike Revolution 6 Running Shoes,5,The sole grip is good and material feels durable.,9,1,0.18,33,47
R0258,Amazon,Nike Revolution 6 Running Shoes,4,Good product good product,4,0,0.79,4,2
R0259,Myntra,Nike Revolution 6 Running Shoes,4,Good product good product,4,0,0.89,4,1
R0260,Amazon,Nike Revolution 6 Running Shoes,3,"Good quality for the price, but delivery took a bit longer.",11,1,0.21,73,36
R0261,Myntra,Nike Revolution 6 Running Shoes,5,Super super quality very very nice,6,0,0.76,5,1
R0262,Myntra,Nike Revolution 6 Running Shoes,3,"Comfortable shoes, but cushioning could be slightly better.",8,1,0.3,183,9
R0263,Myntra,Nike Revolution 6 Running Shoes,5,The shoes are comfortable and suitable for daily jogging.,9,1,0.01,21,48
R0264,Amazon,Nike Revolution 6 Running Shoes,3,I have been using these shoes for daily running for over a month and they are extremely comfortable. The cushioning absorbs impact well and the fit is perfect.,28,1,0.15,134,53
R0265,Myntra,Nike Revolution 6 Running Shoes,5,Nice nice nice nice,4,0,0.82,3,0
R0266,Myntra,Nike Revolution 6 Running Shoes,4,Decent running shoes for beginners.,5,1,0.17,63,23
R0267,Myntra,Nike Revolution 6 Running Shoes,4,Decent running shoes for beginners.,5,1,0.02,84,23
R0268,Myntra,Nike Revolution 6 Running Shoes,3,Decent running shoes for beginners.,5,1,0.3,139,27
R0269,Amazon,Nike Revolution 6 Running Shoes,3,Very satisfied with the quality. The shoes provide great comfort during workouts and look stylish as well. Worth the money.,20,1,0.06,192,24
R0270,Amazon,Nike Revolution 6 Running Shoes,5,I have been using these shoes for daily running for over a month and they are extremely comfortable. The cushioning absorbs impact well and the fit is perfect.,28,1,0.12,151,30
R0271,Amazon,Nike Revolution 6 Running Shoes,4,The shoes are comfortable and suitable for daily jogging.,9,1,0,58,57
R0272,Amazon,Nike Revolution 6 Running Shoes,5,Original Nike product with premium build quality. Highly recommended for people who run or walk regularly.,16,1,0.18,167,14
R0273,Amazon,Nike Revolution 6 Running Shoes,4,Excellent product highly recommend,4,0,0.82,2,0
R0274,Flipkart,Nike Revolution 6 Running Shoes,4,The shoes are comfortable and suitable for daily jogging.,9,1,0.27,177,5
R0275,Amazon,Nike Revolution 6 Running Shoes,4,Original Nike product with premium build quality. Highly recommended for people who run or walk regularly.,16,1,0.21,87,16
R0276,Amazon,Nike Revolution 6 Running Shoes,4,"Comfortable shoes, but cushioning could be slightly better.",8,1,0.17,158,8
R0277,Amazon,Nike Revolution 6 Running Shoes,3,"Used these shoes for gym and outdoor running. Grip is good, no slipping issues, and feet don’t feel tired even after long use.",23,1,0.17,113,33
R0278,Myntra,Nike Revolution 6 Running Shoes,4,Decent running shoes for beginners.,5,1,0.18,178,14
R0279,Amazon,Nike Revolution 6 Running Shoes,5,The shoes are comfortable and suitable for daily jogging.,9,1,0.19,64,14
R0280,Flipkart,Nike Revolution 6 Running Shoes,3,The shoes are comfortable and suitable for daily jogging.,9,1,0.21,41,59
R0281,Flipkart,Nike Revolution 6 Running Shoes,5,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.14,80,51
R0282,Flipkart,Nike Revolution 6 Running Shoes,5,The sole grip is good and material feels durable.,9,1,0.06,22,28
R0283,Myntra,Nike Revolution 6 Running Shoes,4,I have been using these shoes for daily running for over a month and they are extremely comfortable. The cushioning absorbs impact well and the fit is perfect.,28,1,0.09,152,50
R0284,Amazon,Nike Revolution 6 Running Shoes,3,"Nice fit and lightweight, works well for morning walks.",9,1,0.27,23,50
R0285,Myntra,Nike Revolution 6 Running Shoes,4,Loved it loved it loved it,6,0,0.63,3,1
R0286,Myntra,Nike Revolution 6 Running Shoes,4,"Nice fit and lightweight, works well for morning walks.",9,1,0.11,157,51
R0287,Flipkart,Nike Revolution 6 Running Shoes,5,"Good quality for the price, but delivery took a bit longer.",11,1,0.29,39,28
R0288,Myntra,Nike Revolution 6 Running Shoes,5,"Comfortable shoes, but cushioning could be slightly better.",8,1,0.14,125,22
R0289,Flipkart,Nike Revolution 6 Running Shoes,4,Amazing product best best best,5,0,0.82,5,1
R0290,Myntra,Nike Revolution 6 Running Shoes,4,"Nice fit and lightweight, works well for morning walks.",9,1,0.18,73,29
R0291,Myntra,Nike Revolution 6 Running Shoes,3,"Good quality for the price, but delivery took a bit longer.",11,1,0.24,82,49
R0292,Flipkart,Nike Revolution 6 Running Shoes,4,Nice nice nice nice,4,0,0.66,1,1
R0293,Myntra,Nike Revolution 6 Running Shoes,4,Worth it worth it worth it,6,0,0.84,4,1
R0294,Amazon,Nike Revolution 6 Running Shoes,4,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.24,194,19
R0295,Myntra,Nike Revolution 6 Running Shoes,3,"Comfortable shoes, but cushioning could be slightly better.",8,1,0.21,75,42
R0296,Flipkart,Nike Revolution 6 Running Shoes,3,The shoes are comfortable and suitable for daily jogging.,9,1,0.16,100,54
R0297,Flipkart,Nike Revolution 6 Running Shoes,4,Decent running shoes for beginners.,5,1,0.27,143,25
R0298,Myntra,Nike Revolution 6 Running Shoes,5,Good product good product,4,0,0.63,3,1
R0299,Myntra,Nike Revolution 6 Running Shoes,3,"Excellent running shoes from Nike. Lightweight, breathable material and good arch support. Suitable for long runs and walking.",18,1,0.07,136,28
R0300,Myntra,Nike Revolution 6 Running Shoes,3,Overall satisfied with the purchase.,5,1,0.02,90,43
